Village_ID,Village_Name,District,State,Latitude,Longitude,Population,Male_Population,Female_Population,Elderly_Population,Child_Population,Hospital_Name,Facility_Type,Doctors_Count,Nurses_Count,Beds_Available,Emergency_Service,Distance_to_Hospital_km,Average_Travel_Time_min,Road_Connectivity,Ambulance_Availability,Accessibility_Score,Healthcare_Risk_Level,Doctor_Shortage_Flag,Underserved_Area_Flag,Monthly_Patient_Count
V10621,Village_5001,Kanpur,Uttar Pradesh,19.691924,87.99701,16146,7793,8353,1759,3745,Kanpur_Care_Center,PHC,13,12,59,Yes,41.61,108.6,Good,Yes,47,Medium,No,No,3546
V10622,Village_7631,Kanpur,Uttar Pradesh,23.314723,81.350889,24401,11977,12424,1404,6741,Kanpur_Care_Center,PHC,40,50,174,No,32.08,156.4,Good,Yes,77,Low,No,No,4947
V10623,Village_9502,Bhagalpur,Bihar,24.351856,72.372815,20014,10342,9672,1436,6409,Bhagalpur_Medical_Center,PHC,13,7,167,Yes,4.11,11.92,Good,No,100,Low,No,No,4929
V10624,Village_6259,Jabalpur,Madhya Pradesh,26.419317,82.767254,18421,9479,8942,1911,4734,Jabalpur_Medical_Center,PHC,5,34,67,Yes,10.47,48.52,Good,No,85,Low,No,No,3776
V10625,Village_8502,Nagpur,Maharashtra,25.610755,84.648525,15607,7911,7696,1043,5404,Nagpur_Health_Center,CHC,28,8,113,No,59.62,136.51,Good,Yes,39,High,No,Yes,2409
V10626,Village_7083,Bhopal,Madhya Pradesh,19.170119,83.022006,9822,4850,4972,1019,2524,Bhopal_Care_Center,District Hospital,1,69,41,Yes,11.48,54.76,Good,No,77,Low,Yes,No,4017
V10627,Village_3800,Patna,Bihar,19.306207,80.641625,10141,5131,5010,906,3278,Patna_Medical_Center,PHC,36,7,177,Yes,59.86,217.59,Poor,Yes,30,High,No,Yes,4398
V10628,Village_9373,Varanasi,Uttar Pradesh,22.473118,85.098302,23899,11938,11961,2154,6734,Varanasi_Health_Center,CHC,11,30,66,Yes,29.2,81.97,Average,Yes,64,Medium,No,No,1982
V10629,Village_8414,Gwalior,Madhya Pradesh,22.561744,85.627145,19668,9467,10201,1828,6530,Gwalior_Care_Center,PHC,15,45,101,No,3.93,16.02,Average,No,100,Low,No,No,391
V10630,Village_8354,Muzaffarpur,Bihar,21.231266,87.453052,8389,4136,4253,696,2558,Muzaffarpur_Medical_Center,CHC,28,63,92,No,54.96,149.67,Good,No,40,High,No,No,269
V10631,Village_7187,Bhopal,Madhya Pradesh,20.838861,73.83188,2864,1482,1382,223,869,Bhopal_Care_Center,CHC,5,65,5,Yes,4.91,20.93,Average,Yes,95,Low,No,No,2604
V10632,Village_6327,Aurangabad,Maharashtra,23.622489,84.028629,13663,6889,6774,1624,3888,Aurangabad_Health_Center,CHC,2,6,225,No,48.71,232.21,Average,Yes,10,High,Yes,Yes,4179
V10633,Village_9837,Bhopal,Madhya Pradesh,22.741616,72.080687,3764,1935,1829,221,962,Bhopal_Medical_Center,PHC,31,53,91,Yes,55.01,240.97,Average,No,20,High,No,Yes,4413
V10634,Village_2696,Nashik,Maharashtra,26.836683,80.067435,16265,8380,7885,1441,4215,Nashik_Medical_Center,PHC,39,23,82,No,50.94,210.28,Average,No,39,High,No,Yes,4225
V10635,Village_2170,Varanasi,Uttar Pradesh,21.669698,82.47062,6827,3476,3351,399,2015,Varanasi_Health_Center,CHC,7,51,78,Yes,22.01,105.5,Good,Yes,62,Medium,No,No,3131
V10636,Village_6892,Jodhpur,Rajasthan,23.417774,81.108776,8173,4007,4166,840,1596,Jodhpur_Medical_Center,CHC,20,2,73,Yes,1.3,4.94,Poor,No,100,Low,No,No,1726
V10637,Village_3688,Kota,Rajasthan,21.656496,75.957638,23622,11370,12252,2770,5502,Kota_Medical_Center,CHC,27,38,276,Yes,46.12,144.49,Good,Yes,58,Medium,No,No,2092
V10638,Village_3087,Varanasi,Uttar Pradesh,24.604636,85.927284,22880,11178,11702,1581,7758,Varanasi_Care_Center,District Hospital,6,42,77,Yes,2.45,9.51,Poor,Yes,100,Low,No,No,4913
V10639,Village_6332,Kanpur,Uttar Pradesh,18.0933,76.381995,4338,2140,2198,442,1241,Kanpur_Care_Center,CHC,8,49,123,No,21.54,78.8,Poor,No,72,Medium,No,No,3274
V10640,Village_8645,Muzaffarpur,Bihar,23.792592,85.166253,8586,4433,4153,473,2777,Muzaffarpur_Medical_Center,PHC,22,57,288,No,31.78,123.47,Good,Yes,73,Medium,No,No,1809
V10641,Village_5145,Patna,Bihar,18.783852,83.900488,8002,4097,3905,689,2753,Patna_Health_Center,PHC,16,45,270,No,30.73,96.25,Poor,No,74,Medium,No,No,970
V10642,Village_1291,Prayagraj,Uttar Pradesh,24.851662,87.474589,14105,6840,7265,1613,4494,Prayagraj_Health_Center,CHC,21,10,198,No,34.84,123.35,Average,Yes,65,Medium,No,No,525
V10643,Village_4528,Nagpur,Maharashtra,25.18963,75.464886,9040,4414,4626,711,2220,Nagpur_Health_Center,PHC,26,35,48,No,50.31,232.64,Average,Yes,19,High,No,Yes,317
V10644,Village_9618,Prayagraj,Uttar Pradesh,18.126233,73.687598,16947,8469,8478,1055,3478,Prayagraj_Medical_Center,CHC,19,18,188,No,14.67,59.53,Poor,Yes,98,Low,No,No,2514
V10645,Village_4162,Muzaffarpur,Bihar,18.328593,83.520651,6618,3253,3365,473,1265,Muzaffarpur_Health_Center,District Hospital,13,45,196,Yes,12.21,41.1,Good,Yes,100,Low,No,No,4934
V10646,Village_9111,Prayagraj,Uttar Pradesh,21.967641,84.126555,2605,1252,1353,263,603,Prayagraj_Medical_Center,PHC,25,48,28,No,22.19,94.69,Average,Yes,80,Low,No,No,4738
V10647,Village_7495,Aurangabad,Maharashtra,19.020947,74.398039,22097,10781,11316,2098,4881,Aurangabad_Care_Center,CHC,37,36,233,No,59.6,178,Average,No,44,High,No,No,1344
V10648,Village_7889,Lucknow,Uttar Pradesh,24.367692,86.686556,21250,10286,10964,1628,6633,Lucknow_Care_Center,PHC,38,61,121,No,46.37,106.92,Good,No,70,Medium,No,No,4147
V10649,Village_5618,Indore,Madhya Pradesh,23.830943,85.213773,10180,4910,5270,850,3392,Indore_Medical_Center,District Hospital,28,59,139,Yes,19.51,73.64,Poor,Yes,97,Low,No,No,4891
V10650,Village_7593,Patna,Bihar,21.301333,73.538482,11692,5853,5839,871,3537,Patna_Health_Center,District Hospital,13,45,107,No,19.77,67.53,Average,No,81,Low,No,No,2428
V10651,Village_4552,Jaipur,Rajasthan,23.905616,76.499536,9515,4824,4691,612,1729,Jaipur_Care_Center,CHC,26,58,76,No,22.81,113.44,Poor,Yes,78,Low,No,No,384
V10652,Village_2380,Bhagalpur,Bihar,18.929712,82.771816,2006,1027,979,157,656,Bhagalpur_Care_Center,District Hospital,11,4,26,Yes,30.48,89.03,Poor,No,59,Medium,No,No,1033
V10653,Village_7254,Kota,Rajasthan,22.371986,77.233535,5804,2985,2819,540,1198,Kota_Medical_Center,CHC,9,39,107,No,14.97,43.19,Poor,No,88,Low,No,No,2572
V10654,Village_6743,Prayagraj,Uttar Pradesh,21.624742,72.174072,5322,2755,2567,629,1558,Prayagraj_Care_Center,PHC,4,22,83,No,36.14,94.04,Poor,Yes,48,Medium,Yes,No,4337
V10655,Village_2210,Pune,Maharashtra,19.247533,78.081386,5799,2877,2922,640,1299,Pune_Care_Center,District Hospital,12,63,49,Yes,42.87,92.52,Good,Yes,48,Medium,No,No,781
V10656,Village_3022,Jabalpur,Madhya Pradesh,26.28547,83.10754,19837,9575,10262,1348,4880,Jabalpur_Medical_Center,CHC,7,31,283,No,43.07,146.5,Poor,No,41,High,No,No,2960
V10657,Village_2205,Udaipur,Rajasthan,20.426543,77.967341,3665,1785,1880,402,1079,Udaipur_Care_Center,District Hospital,13,41,165,No,1.67,3.85,Good,No,100,Low,No,No,186
V10658,Village_5716,Jabalpur,Madhya Pradesh,26.838658,86.794152,11308,5553,5755,1251,2463,Jabalpur_Medical_Center,CHC,34,45,212,No,44.71,155.97,Poor,Yes,60,Medium,No,No,3101
V10659,Village_4189,Aurangabad,Maharashtra,21.247088,87.150508,5025,2479,2546,435,1630,Aurangabad_Care_Center,PHC,24,40,299,No,26.66,85.89,Good,No,90,Low,No,No,2280
V10660,Village_9815,Lucknow,Uttar Pradesh,23.355438,72.719402,20022,9760,10262,2338,6247,Lucknow_Health_Center,District Hospital,26,58,155,No,10.48,26.2,Good,Yes,100,Low,No,No,1715
V10661,Village_8239,Aurangabad,Maharashtra,24.327117,74.961429,17916,8741,9175,1833,3476,Aurangabad_Medical_Center,PHC,34,10,221,Yes,3.31,9.74,Good,No,100,Low,No,No,4552
V10662,Village_6798,Nashik,Maharashtra,18.129023,86.629074,22756,11347,11409,1970,6651,Nashik_Health_Center,CHC,25,45,52,Yes,27.37,75.06,Poor,No,81,Low,No,No,314
V10663,Village_2652,Gaya,Bihar,26.67284,84.735228,15397,7864,7533,1225,3651,Gaya_Health_Center,PHC,25,66,243,Yes,18.28,60.47,Good,Yes,100,Low,No,No,1107
V10664,Village_8880,Lucknow,Uttar Pradesh,18.864041,79.258615,4986,2546,2440,374,1722,Lucknow_Medical_Center,PHC,15,38,125,No,6.66,23.54,Good,No,100,Low,No,No,4447
V10665,Village_4282,Nashik,Maharashtra,23.034584,77.007868,23882,12112,11770,1389,5276,Nashik_Health_Center,District Hospital,13,11,96,No,12.7,47.39,Poor,No,93,Low,No,No,3691
V10666,Village_2122,Kota,Rajasthan,18.31898,84.775397,15284,7893,7391,1134,4467,Kota_Medical_Center,PHC,16,18,293,No,16.72,64.98,Poor,No,97,Low,No,No,313
V10667,Village_9297,Gwalior,Madhya Pradesh,21.116172,80.441372,13002,6600,6402,790,4046,Gwalior_Health_Center,District Hospital,20,47,5,Yes,51.08,195.31,Poor,Yes,20,High,No,Yes,3113
V10668,Village_7056,Prayagraj,Uttar Pradesh,21.618373,83.404639,23567,11387,12180,1599,7452,Prayagraj_Health_Center,PHC,34,33,281,Yes,49.12,190.3,Good,Yes,51,Medium,No,No,1019
V10669,Village_6528,Gwalior,Madhya Pradesh,24.27047,79.09928,13777,7118,6659,705,2618,Gwalior_Medical_Center,PHC,34,25,278,No,29.58,121.26,Good,No,88,Low,No,No,4724
V10670,Village_3948,Bhagalpur,Bihar,23.250418,78.316415,9570,4955,4615,592,2306,Bhagalpur_Medical_Center,PHC,33,5,196,Yes,33,155.59,Poor,No,70,Medium,No,No,2608
V10671,Village_8587,Udaipur,Rajasthan,25.971563,87.708293,5673,2782,2891,393,1573,Udaipur_Medical_Center,CHC,6,3,130,Yes,37.25,108.93,Good,No,48,Medium,No,No,2257
V10672,Village_5750,Gaya,Bihar,20.79381,83.972622,17764,8998,8766,1865,4694,Gaya_Health_Center,CHC,23,70,234,Yes,40.04,81.14,Good,No,74,Medium,No,No,3880
V10673,Village_4104,Muzaffarpur,Bihar,18.034324,87.494706,11071,5441,5630,580,3515,Muzaffarpur_Health_Center,PHC,8,17,65,Yes,12.09,47.23,Good,No,87,Low,No,No,2045
V10674,Village_5044,Nagpur,Maharashtra,23.685752,72.957684,3179,1628,1551,256,824,Nagpur_Health_Center,District Hospital,35,55,248,No,38.14,166.47,Average,Yes,67,Medium,No,No,3284
V10675,Village_5898,Lucknow,Uttar Pradesh,21.00784,82.990263,2562,1286,1276,263,527,Lucknow_Medical_Center,District Hospital,16,42,115,Yes,12.33,25.9,Good,No,100,Low,No,No,4318
V10676,Village_9115,Varanasi,Uttar Pradesh,22.100044,77.133994,11461,5542,5919,1043,3191,Varanasi_Medical_Center,CHC,14,27,77,Yes,27.76,70.33,Good,No,72,Medium,No,No,1004
V10677,Village_6274,Gwalior,Madhya Pradesh,24.154892,80.683041,22817,11223,11594,2431,6249,Gwalior_Medical_Center,CHC,29,44,25,No,17.57,40.8,Poor,Yes,100,Low,No,No,4731
V10678,Village_5940,Patna,Bihar,20.960045,72.646558,14460,7317,7143,1560,4506,Patna_Health_Center,PHC,40,45,115,No,19,89.17,Good,Yes,100,Low,No,No,386
V10679,Village_2216,Gwalior,Madhya Pradesh,26.943929,82.971158,9174,4670,4504,491,2072,Gwalior_Care_Center,PHC,28,37,87,No,39.9,125.48,Good,No,61,Medium,No,No,4254
V10680,Village_5825,Bhopal,Madhya Pradesh,19.460703,77.878886,13948,7194,6754,735,4834,Bhopal_Care_Center,CHC,7,61,163,Yes,48.96,222.8,Good,No,10,High,No,Yes,3546
V10681,Village_5372,Lucknow,Uttar Pradesh,26.605571,74.558102,10052,4831,5221,856,2103,Lucknow_Medical_Center,PHC,29,66,264,No,56.31,124.14,Average,Yes,54,Medium,No,No,452
V10682,Village_1194,Prayagraj,Uttar Pradesh,18.327976,86.025232,6948,3379,3569,603,2297,Prayagraj_Medical_Center,PHC,33,41,84,Yes,12.3,51.28,Good,Yes,100,Low,No,No,2486
V10683,Village_4073,Varanasi,Uttar Pradesh,26.129601,86.428528,8995,4413,4582,502,2047,Varanasi_Medical_Center,PHC,32,11,138,Yes,16.88,54.75,Good,No,100,Low,No,No,149
V10684,Village_8254,Jabalpur,Madhya Pradesh,22.857832,85.331412,7908,3915,3993,620,2041,Jabalpur_Health_Center,District Hospital,18,45,219,No,11.41,52.07,Average,Yes,100,Low,No,No,2874
V10685,Village_2775,Lucknow,Uttar Pradesh,26.354423,85.968458,21534,10660,10874,1676,6773,Lucknow_Care_Center,PHC,28,33,37,No,40.06,170.19,Good,No,47,Medium,No,No,4585
V10686,Village_9785,Lucknow,Uttar Pradesh,18.266607,78.251901,20392,9995,10397,2076,4156,Lucknow_Medical_Center,CHC,35,32,57,No,41.34,164.73,Poor,No,55,Medium,No,No,960
V10687,Village_9044,Gwalior,Madhya Pradesh,21.123305,83.038722,22015,11267,10748,1956,5210,Gwalior_Health_Center,District Hospital,21,34,207,No,27.75,70.72,Average,Yes,85,Low,No,No,2005
V10688,Village_8043,Gaya,Bihar,24.171817,86.673448,24681,12471,12210,2765,6696,Gaya_Health_Center,District Hospital,16,69,93,No,42.01,163.81,Average,Yes,37,High,No,Yes,830
V10689,Village_8530,Nagpur,Maharashtra,20.048966,83.445112,5412,2718,2694,554,1325,Nagpur_Care_Center,District Hospital,29,63,210,Yes,42.4,211.92,Poor,No,44,High,No,No,2450
V10690,Village_6729,Udaipur,Rajasthan,26.216878,73.135231,24900,12213,12687,2197,8649,Udaipur_Health_Center,District Hospital,11,7,243,No,5.61,26.52,Poor,Yes,100,Low,No,No,546
V10691,Village_2256,Varanasi,Uttar Pradesh,20.32629,77.643171,5709,2856,2853,641,1975,Varanasi_Medical_Center,PHC,7,35,86,Yes,21.21,83.59,Good,No,69,Medium,No,No,994
V10692,Village_4084,Gwalior,Madhya Pradesh,21.935526,76.446023,8964,4529,4435,515,2326,Gwalior_Care_Center,CHC,2,21,73,Yes,42.06,145.59,Average,Yes,27,High,Yes,Yes,597
V10693,Village_4525,Prayagraj,Uttar Pradesh,20.996053,74.562464,22260,11190,11070,1939,5058,Prayagraj_Care_Center,CHC,25,6,272,No,19.06,65.32,Good,No,100,Low,No,No,3252
V10694,Village_6502,Kota,Rajasthan,21.820856,87.759592,4969,2543,2426,395,1557,Kota_Medical_Center,PHC,2,62,14,No,18.88,93.13,Poor,Yes,60,Medium,Yes,No,2219
V10695,Village_2153,Jodhpur,Rajasthan,20.558385,72.956002,6784,3472,3312,684,1442,Jodhpur_Medical_Center,District Hospital,18,52,9,No,24.74,51.48,Average,Yes,80,Low,No,No,2490
V10696,Village_9787,Nashik,Maharashtra,24.277613,78.174367,20852,10552,10300,1705,4301,Nashik_Health_Center,District Hospital,3,70,300,Yes,34.81,129.85,Good,Yes,50,Medium,Yes,No,520
V10697,Village_2250,Lucknow,Uttar Pradesh,22.677185,73.862154,2895,1396,1499,201,539,Lucknow_Health_Center,CHC,5,23,274,No,50.57,244.42,Poor,Yes,10,High,No,Yes,4954
V10698,Village_2003,Lucknow,Uttar Pradesh,20.64939,82.869112,2633,1313,1320,285,602,Lucknow_Care_Center,PHC,22,46,53,No,19.72,67.69,Poor,No,88,Low,No,No,2245
V10699,Village_6462,Nashik,Maharashtra,19.674619,74.27189,15661,8079,7582,1331,2952,Nashik_Care_Center,CHC,4,29,17,Yes,31.33,112.03,Average,Yes,45,Medium,Yes,No,4679
V10700,Village_4816,Aurangabad,Maharashtra,25.668848,82.504386,8782,4392,4390,807,2017,Aurangabad_Health_Center,District Hospital,18,47,32,No,25.35,99.25,Good,Yes,69,Medium,No,No,4254
V10701,Village_3065,Varanasi,Uttar Pradesh,24.092177,75.684926,23938,11662,12276,2031,7643,Varanasi_Care_Center,CHC,39,69,239,Yes,50.94,169.58,Good,No,57,Medium,No,No,1570
V10702,Village_3557,Pune,Maharashtra,23.499719,82.889289,20925,10045,10880,1220,5063,Pune_Care_Center,District Hospital,23,29,237,No,4.97,15.88,Good,Yes,100,Low,No,No,2303
V10703,Village_8575,Nagpur,Maharashtra,18.829657,77.863226,17680,8551,9129,1755,3429,Nagpur_Health_Center,CHC,4,50,105,Yes,4.42,12.64,Average,Yes,100,Low,Yes,No,2083
V10704,Village_6840,Gaya,Bihar,25.445956,83.361034,1948,963,985,127,537,Gaya_Health_Center,CHC,9,50,277,Yes,34.48,107.97,Good,No,61,Medium,No,No,2827
V10705,Village_1126,Jodhpur,Rajasthan,18.574766,78.24486,21973,11229,10744,1363,4905,Jodhpur_Health_Center,CHC,5,61,159,Yes,5.09,23.04,Good,Yes,100,Low,No,No,3089
V10706,Village_5387,Jabalpur,Madhya Pradesh,19.422126,81.863531,4405,2285,2120,266,856,Jabalpur_Health_Center,District Hospital,24,61,72,Yes,39.62,114.29,Good,Yes,59,Medium,No,No,1726
V10707,Village_8370,Nagpur,Maharashtra,18.710361,85.987895,23148,11770,11378,2318,7570,Nagpur_Medical_Center,PHC,16,40,77,No,11.48,40.8,Poor,Yes,98,Low,No,No,4668
V10708,Village_8281,Lucknow,Uttar Pradesh,21.213675,77.422448,24126,12322,11804,1459,6444,Lucknow_Health_Center,District Hospital,12,3,36,No,57.8,223.8,Poor,No,10,High,No,Yes,907
V10709,Village_8027,Lucknow,Uttar Pradesh,25.30211,87.671124,22273,11363,10910,2623,6819,Lucknow_Care_Center,PHC,15,6,44,No,46.51,176.75,Average,Yes,26,High,No,Yes,2825
V10710,Village_1670,Varanasi,Uttar Pradesh,19.755455,77.483731,9296,4580,4716,839,2230,Varanasi_Care_Center,CHC,9,60,39,Yes,40.83,98.98,Good,No,45,Medium,No,No,4619
V10711,Village_3779,Pune,Maharashtra,20.567822,78.752289,19018,9518,9500,1764,4494,Pune_Medical_Center,PHC,14,27,189,Yes,17.2,41.84,Good,No,95,Low,No,No,3820
V10712,Village_6908,Aurangabad,Maharashtra,23.318994,73.058432,20852,10101,10751,1623,4558,Aurangabad_Health_Center,District Hospital,32,13,148,No,24.06,92.14,Good,No,92,Low,No,No,985
V10713,Village_1035,Udaipur,Rajasthan,23.794,86.269774,3624,1755,1869,189,756,Udaipur_Medical_Center,PHC,6,25,94,Yes,41.6,88.25,Average,Yes,47,Medium,No,No,3260
V10714,Village_6150,Kanpur,Uttar Pradesh,22.475426,81.318619,17565,8592,8973,949,5376,Kanpur_Health_Center,District Hospital,19,2,41,No,10.65,50.47,Poor,No,97,Low,No,No,1079
V10715,Village_9522,Jaipur,Rajasthan,18.458054,78.697826,16213,7913,8300,1813,4923,Jaipur_Health_Center,CHC,9,14,87,No,23.92,54.64,Average,Yes,75,Low,No,No,2187
V10716,Village_9335,Nagpur,Maharashtra,25.120271,78.625863,19980,10272,9708,2202,3944,Nagpur_Medical_Center,PHC,2,48,210,No,45.67,98.34,Good,Yes,42,High,Yes,No,1687
V10717,Village_2797,Udaipur,Rajasthan,23.773372,87.06058,16073,8123,7950,1061,3671,Udaipur_Health_Center,District Hospital,13,6,127,No,17.98,63.26,Poor,Yes,85,Low,No,No,3931
V10718,Village_1130,Kota,Rajasthan,23.244857,80.204762,4122,2123,1999,455,750,Kota_Medical_Center,PHC,16,26,105,No,39.35,84.62,Average,No,60,Medium,No,No,3293
V10719,Village_5216,Muzaffarpur,Bihar,21.239517,76.081972,7780,3821,3959,704,2553,Muzaffarpur_Care_Center,CHC,2,35,237,No,2.58,10.84,Poor,Yes,100,Low,Yes,No,239
V10720,Village_3315,Lucknow,Uttar Pradesh,23.992719,77.164323,14887,7366,7521,1732,2728,Lucknow_Care_Center,District Hospital,34,65,235,Yes,8.53,38.29,Good,No,100,Low,No,No,1574
V10721,Village_8669,Jabalpur,Madhya Pradesh,20.750215,77.921624,15270,7484,7786,1004,2942,Jabalpur_Medical_Center,PHC,30,31,168,No,1.69,4.17,Poor,No,100,Low,No,No,3635
V10722,Village_4669,Jabalpur,Madhya Pradesh,25.703949,78.176579,18437,9052,9385,1866,4480,Jabalpur_Medical_Center,PHC,13,32,30,Yes,24.3,69.75,Good,Yes,72,Medium,No,No,4365
V10723,Village_1872,Gwalior,Madhya Pradesh,18.101547,72.788994,7939,3906,4033,606,1848,Gwalior_Care_Center,District Hospital,25,21,26,No,39.68,168.32,Poor,No,44,High,No,No,3470
V10724,Village_2884,Kota,Rajasthan,20.899507,85.906037,23559,11392,12167,2084,4757,Kota_Medical_Center,PHC,37,70,275,Yes,1.21,3.1,Good,Yes,100,Low,No,No,2209
V10725,Village_1114,Gwalior,Madhya Pradesh,19.291939,84.609568,12529,6427,6102,1040,4222,Gwalior_Health_Center,PHC,39,3,7,Yes,29.27,109.16,Poor,Yes,82,Low,No,No,4602
V10726,Village_3523,Prayagraj,Uttar Pradesh,22.890833,87.773756,8217,3951,4266,570,1742,Prayagraj_Medical_Center,PHC,15,69,114,No,52.69,219.23,Poor,No,13,High,No,Yes,3038
V10727,Village_4573,Udaipur,Rajasthan,19.446497,76.634086,10437,5048,5389,918,3431,Udaipur_Medical_Center,PHC,37,28,153,No,55.99,175.23,Average,No,44,High,No,No,2500
V10728,Village_8968,Bhopal,Madhya Pradesh,22.545275,74.569575,7339,3667,3672,491,1779,Bhopal_Care_Center,District Hospital,4,43,38,No,34.41,77.53,Average,Yes,52,Medium,Yes,No,1643
V10729,Village_4962,Udaipur,Rajasthan,18.246016,85.068346,22790,11791,10999,1729,5055,Udaipur_Medical_Center,District Hospital,16,29,220,No,12.58,59.8,Average,Yes,99,Low,No,No,1961
V10730,Village_5269,Kota,Rajasthan,20.528225,84.009592,18178,9236,8942,1267,3380,Kota_Care_Center,PHC,37,34,166,No,4.99,23.89,Poor,Yes,100,Low,No,No,4706
V10731,Village_7490,Kanpur,Uttar Pradesh,25.217262,74.204381,6809,3370,3439,585,2302,Kanpur_Medical_Center,PHC,20,5,125,Yes,29.68,130.89,Poor,Yes,63,Medium,No,No,2437
V10732,Village_5561,Pune,Maharashtra,20.208276,72.410141,19379,9615,9764,1870,6278,Pune_Health_Center,District Hospital,26,9,178,Yes,26.96,118.32,Good,No,78,Low,No,No,3451
V10733,Village_4147,Indore,Madhya Pradesh,25.708432,87.174644,16120,8203,7917,1152,4096,Indore_Health_Center,CHC,13,17,210,Yes,12.61,28.81,Average,No,100,Low,No,No,1582
V10734,Village_8964,Pune,Maharashtra,18.061464,76.508728,21559,10458,11101,1760,5540,Pune_Medical_Center,CHC,7,64,11,No,31.58,133.55,Good,Yes,42,High,No,No,1799
V10735,Village_2396,Gaya,Bihar,23.883889,82.064257,11270,5631,5639,982,2422,Gaya_Health_Center,PHC,15,12,68,No,31.66,108.85,Good,No,59,Medium,No,No,3035
V10736,Village_7830,Lucknow,Uttar Pradesh,19.310817,75.342694,4628,2390,2238,511,1464,Lucknow_Care_Center,PHC,38,40,217,Yes,12.26,60.54,Poor,No,100,Low,No,No,628
V10737,Village_1063,Varanasi,Uttar Pradesh,21.714184,76.571091,14336,7007,7329,1477,3366,Varanasi_Care_Center,CHC,21,25,55,Yes,9.67,27.05,Poor,Yes,100,Low,No,No,2827
V10738,Village_5995,Jaipur,Rajasthan,26.096447,80.343211,12797,6275,6522,1070,4320,Jaipur_Medical_Center,CHC,20,47,176,Yes,24.18,84.1,Average,Yes,83,Low,No,No,3270
V10739,Village_9465,Patna,Bihar,23.77815,82.024581,21241,10358,10883,1307,7208,Patna_Care_Center,PHC,16,46,185,Yes,36.81,108.36,Average,No,61,Medium,No,No,4561
V10740,Village_9684,Pune,Maharashtra,26.985104,85.275767,13958,6872,7086,1611,3037,Pune_Medical_Center,PHC,1,45,277,Yes,31.68,76.29,Poor,Yes,64,Medium,Yes,No,917
V10741,Village_7851,Bhagalpur,Bihar,25.949525,78.157943,24223,12247,11976,2145,7001,Bhagalpur_Medical_Center,CHC,37,65,248,No,29.75,132.09,Poor,Yes,86,Low,No,No,4958
V10742,Village_6749,Jodhpur,Rajasthan,24.299585,83.516862,3515,1757,1758,199,988,Jodhpur_Medical_Center,CHC,22,28,189,Yes,8.35,17.23,Poor,Yes,100,Low,No,No,1235
V10743,Village_1138,Gwalior,Madhya Pradesh,26.430028,86.66796,4901,2512,2389,583,959,Gwalior_Medical_Center,PHC,23,2,51,No,4.92,23.44,Poor,Yes,100,Low,No,No,1887
V10744,Village_9661,Lucknow,Uttar Pradesh,22.217298,81.504691,18021,9276,8745,1341,4683,Lucknow_Care_Center,PHC,36,21,37,Yes,51.59,195.24,Average,No,37,High,No,Yes,2528
V10745,Village_7240,Varanasi,Uttar Pradesh,19.805877,84.715784,23958,12378,11580,1988,7248,Varanasi_Health_Center,PHC,40,4,17,Yes,2.27,7.98,Poor,No,100,Low,No,No,4998
V10746,Village_4494,Prayagraj,Uttar Pradesh,24.838109,81.599072,21562,11104,10458,1720,6610,Prayagraj_Care_Center,PHC,3,28,260,Yes,9.79,21.25,Good,Yes,100,Low,Yes,No,2241
V10747,Village_7580,Patna,Bihar,25.718291,82.473996,12516,6502,6014,1270,3567,Patna_Care_Center,District Hospital,25,65,252,No,36.46,80.13,Average,Yes,81,Low,No,No,804
V10748,Village_5200,Bhagalpur,Bihar,20.349499,76.94906,21044,10855,10189,1898,6658,Bhagalpur_Care_Center,District Hospital,31,59,272,Yes,52.08,249.49,Average,Yes,30,High,No,Yes,1495
V10749,Village_6964,Pune,Maharashtra,25.02085,77.876959,18551,9083,9468,1358,4690,Pune_Medical_Center,District Hospital,8,27,50,Yes,40.11,102.78,Average,No,44,High,No,No,202
V10750,Village_7812,Jaipur,Rajasthan,22.985959,86.338946,17561,9023,8538,1651,3530,Jaipur_Medical_Center,PHC,34,22,163,Yes,21.4,105.83,Poor,No,94,Low,No,No,1031
V10751,Village_5218,Nagpur,Maharashtra,20.571112,86.072793,15984,8130,7854,1027,5420,Nagpur_Care_Center,CHC,37,47,107,No,46.15,102.35,Poor,No,70,Medium,No,No,3241
V10752,Village_8359,Udaipur,Rajasthan,25.678005,87.049298,3928,2009,1919,236,1060,Udaipur_Medical_Center,PHC,12,44,220,Yes,39.23,143.95,Poor,No,47,Medium,No,No,3597
